"rt","response","ParticipantID","TrialType","ClipID","BlockNum","Condition","SoundCategory","CorrectKey","Accuracy"
3303,"1","81","Retrieval",104,5,-45,"acoustic",4,FALSE
3262,"3","81","Retrieval",3,5,22.5,"guitar",1,FALSE
3379,"2","81","Retrieval",46,5,45,"guitar",2,TRUE
3535,"4","81","Retrieval",113,5,-22.5,"acoustic",3,FALSE
3442,"4","81","Retrieval",190,5,0,"acoustic",4,TRUE
3373,"3","81","Retrieval",73,5,67.5,"guitar",3,TRUE
3367,"1","81","Retrieval",13,5,-135,"choir",3,FALSE
3257,"3","81","Retrieval",90,5,90,"guitar",4,FALSE
3419,"4","81","Retrieval",118,5,112.5,"willow",3,FALSE
3675,"1","81","Retrieval",79,5,-67.5,"acoustic",4,FALSE
3216,"1","81","Retrieval",149,5,135,"willow",1,TRUE
4360,"3","81","Retrieval",62,5,-112.5,"choir",2,FALSE
3117,"1","81","Retrieval",153,5,157.5,"willow",4,FALSE
3106,"2","81","Retrieval",167,5,180,"willow",4,FALSE
3558,"3","81","Retrieval",10,5,-157.5,"choir",3,TRUE
3535,"1","81","Retrieval",72,5,-90,"choir",1,TRUE
3727,"4","81","Retrieval",107,6,-45,"acoustic",2,FALSE
3431,"1","81","Retrieval",175,6,0,"acoustic",2,FALSE
3558,"3","81","Retrieval",96,6,-67.5,"acoustic",2,FALSE
4058,"1","81","Retrieval",148,6,-22.5,"acoustic",2,FALSE
3733,"1","81","Retrieval",12,6,-157.5,"choir",3,FALSE
3297,"3","81","Retrieval",7,6,22.5,"guitar",4,FALSE
3228,"2","81","Retrieval",120,6,112.5,"willow",1,FALSE
3181,"4","81","Retrieval",68,6,-90,"choir",1,FALSE
3239,"2","81","Retrieval",52,6,-112.5,"choir",2,TRUE
3303,"1","81","Retrieval",77,6,67.5,"guitar",4,FALSE
3471,"3","81","Retrieval",171,6,180,"willow",4,FALSE
3286,"1","81","Retrieval",152,6,135,"willow",1,TRUE
3698,"2","81","Retrieval",157,6,157.5,"willow",3,FALSE
3901,"4","81","Retrieval",84,6,90,"guitar",4,TRUE
3320,"1","81","Retrieval",59,6,45,"guitar",1,TRUE
3349,"4","81","Retrieval",19,6,-135,"choir",1,FALSE
3924,"3","81","Retrieval",70,7,67.5,"synth",2,FALSE
3286,"4","81","Retrieval",109,7,90,"synth",1,FALSE
3181,"2","81","Retrieval",162,7,0,"dar",2,TRUE
4336,"1","81","Retrieval",103,7,-67.5,"dar",2,FALSE
3402,"4","81","Retrieval",122,7,-45,"dar",4,TRUE
3268,"3","81","Retrieval",28,7,-157.5,"orch",4,FALSE
3268,"1","81","Retrieval",123,7,112.5,"ep",4,FALSE
3245,"4","81","Retrieval",173,7,157.5,"ep",4,TRUE
3611,"1","81","Retrieval",147,7,-22.5,"dar",4,FALSE
3477,"3","81","Retrieval",138,7,135,"ep",3,TRUE
3379,"1","81","Retrieval",42,7,-135,"orch",1,TRUE
3262,"4","81","Retrieval",189,7,180,"ep",4,TRUE
4418,"1","81","Retrieval",54,7,45,"synth",4,FALSE
3442,"1","81","Retrieval",91,7,-90,"orch",3,FALSE
3651,"3","81","Retrieval",50,7,22.5,"synth",2,FALSE
3344,"2","81","Retrieval",81,7,-112.5,"orch",4,FALSE
3646,"1","81","Retrieval",71,8,67.5,"synth",4,FALSE
3355,"4","81","Retrieval",17,8,-157.5,"orch",4,TRUE
3193,"2","81","Retrieval",82,8,-67.5,"dar",1,FALSE
3825,"1","81","Retrieval",166,8,157.5,"ep",2,FALSE
3390,"4","81","Retrieval",51,8,45,"synth",4,TRUE
3193,"3","81","Retrieval",33,8,-135,"orch",2,FALSE
4476,"4","81","Retrieval",100,8,90,"synth",3,FALSE
3297,"3","81","Retrieval",102,8,-90,"orch",3,TRUE
3326,"2","81","Retrieval",136,8,-22.5,"dar",4,FALSE
3692,"3","81","Retrieval",8,8,22.5,"synth",3,TRUE
3605,"4","81","Retrieval",74,8,-112.5,"orch",1,FALSE
3367,"2","81","Retrieval",191,8,0,"dar",2,TRUE
4122,"1","81","Retrieval",116,8,-45,"dar",1,TRUE
3512,"3","81","Retrieval",177,8,180,"ep",2,FALSE
3495,"4","81","Retrieval",117,8,112.5,"ep",4,TRUE
3367,"1","81","Retrieval",144,8,135,"ep",1,TRUE
3303,"2","81","Retrieval",95,9,90,"synth",2,TRUE
3216,"1","81","Retrieval",57,9,-112.5,"orch",1,TRUE
3796,"2","81","Retrieval",30,9,-157.5,"orch",2,TRUE
3373,"4","81","Retrieval",61,9,45,"synth",2,FALSE
3582,"4","81","Retrieval",126,9,-45,"dar",3,FALSE
3408,"1","81","Retrieval",154,9,-22.5,"dar",1,TRUE
3471,"4","81","Retrieval",35,9,22.5,"synth",4,TRUE
3640,"2","81","Retrieval",36,9,-135,"orch",3,FALSE
3924,"1","81","Retrieval",132,9,112.5,"ep",2,FALSE
3541,"2","81","Retrieval",89,9,67.5,"synth",2,TRUE
3373,"4","81","Retrieval",85,9,-90,"orch",4,TRUE
4267,"4","81","Retrieval",187,9,0,"dar",2,FALSE
4005,"3","81","Retrieval",176,9,157.5,"ep",4,FALSE
3291,"4","81","Retrieval",150,9,135,"ep",4,TRUE
3982,"4","81","Retrieval",180,9,180,"ep",4,TRUE
3280,"2","81","Retrieval",114,9,-67.5,"dar",1,FALSE
3431,"4","81","Retrieval",49,10,-112.5,"dar",4,TRUE
3541,"4","81","Retrieval",140,10,157.5,"synth",4,TRUE
4185,"4","81","Retrieval",174,10,0,"orch",4,TRUE
3570,"3","81","Retrieval",186,10,180,"synth",3,TRUE
3529,"4","81","Retrieval",158,10,-22.5,"orch",1,FALSE
3402,"2","81","Retrieval",24,10,22.5,"ep",2,TRUE
3268,"1","81","Retrieval",134,10,-67.5,"orch",2,FALSE
3361,"4","81","Retrieval",40,10,-135,"dar",4,TRUE
3286,"4","81","Retrieval",125,10,112.5,"synth",2,FALSE
4667,"3","81","Retrieval",64,10,-90,"dar",2,FALSE
4412,"1","81","Retrieval",26,10,45,"ep",3,FALSE
3262,"3","81","Retrieval",142,10,-45,"orch",3,TRUE
3425,"1","81","Retrieval",128,10,135,"synth",4,FALSE
4040,"1","81","Retrieval",65,10,67.5,"ep",4,FALSE
3518,"2","81","Retrieval",14,10,-157.5,"dar",1,FALSE
4441,"1","81","Retrieval",106,10,90,"ep",2,FALSE
3251,"3","81","Retrieval",80,11,-90,"dar",1,FALSE
3262,"2","81","Retrieval",192,11,0,"orch",2,TRUE
3402,"1","81","Retrieval",2,11,-157.5,"dar",3,FALSE
3408,"4","81","Retrieval",135,11,157.5,"synth",4,TRUE
3268,"4","81","Retrieval",31,11,-135,"dar",2,FALSE
3280,"4","81","Retrieval",111,11,112.5,"synth",3,FALSE
3291,"4","81","Retrieval",163,11,180,"synth",1,FALSE
3251,"3","81","Retrieval",145,11,-22.5,"orch",3,TRUE
3756,"3","81","Retrieval",129,11,135,"synth",1,FALSE
3419,"2","81","Retrieval",86,11,67.5,"ep",2,TRUE
3744,"4","81","Retrieval",141,11,-45,"orch",3,FALSE
3628,"4","81","Retrieval",45,11,-112.5,"dar",1,FALSE
3291,"4","81","Retrieval",110,11,-67.5,"orch",4,TRUE
3280,"3","81","Retrieval",101,11,90,"ep",3,TRUE
3419,"3","81","Retrieval",6,11,22.5,"ep",1,FALSE
3274,"1","81","Retrieval",25,11,45,"ep",2,FALSE
3715,"3","81","Retrieval",56,12,-90,"dar",3,TRUE
3291,"2","81","Retrieval",99,12,90,"ep",3,FALSE
3332,"1","81","Retrieval",143,12,-45,"orch",2,FALSE
4418,"3","81","Retrieval",16,12,22.5,"ep",4,FALSE
3233,"2","81","Retrieval",87,12,67.5,"ep",4,FALSE
3204,"3","81","Retrieval",34,12,-135,"dar",1,FALSE
3257,"3","81","Retrieval",29,12,-157.5,"dar",3,TRUE
3193,"3","81","Retrieval",127,12,112.5,"synth",1,FALSE
3396,"4","81","Retrieval",137,12,-67.5,"orch",3,FALSE
3692,"2","81","Retrieval",131,12,135,"synth",2,TRUE
3228,"4","81","Retrieval",165,12,-22.5,"orch",4,TRUE
3204,"4","81","Retrieval",41,12,45,"ep",4,TRUE
3547,"4","81","Retrieval",43,12,-112.5,"dar",1,FALSE
3245,"1","81","Retrieval",184,12,180,"synth",3,FALSE
3373,"4","81","Retrieval",188,12,0,"orch",3,FALSE
4778,"2","81","Retrieval",155,12,157.5,"synth",2,TRUE
5600,"1","135","Retrieval",185,1,-45,"guitar",1,TRUE
3099,"3","135","Retrieval",3,1,157.5,"guitar",4,FALSE
3365,"3","135","Retrieval",53,1,180,"guitar",2,FALSE
4272,"1","135","Retrieval",124,1,112.5,"choir",1,TRUE
3653,"3","135","Retrieval",66,1,-157.5,"willow",3,TRUE
4475,"2","135","Retrieval",13,1,0,"choir",4,FALSE
3453,"1","135","Retrieval",79,1,67.5,"acoustic",1,TRUE
5061,"4","135","Retrieval",108,1,-135,"willow",2,FALSE
3061,"2","135","Retrieval",149,1,-90,"willow",4,FALSE
4123,"4","135","Retrieval",10,1,-22.5,"choir",4,TRUE
3483,"1","135","Retrieval",119,1,-112.5,"willow",1,TRUE
3061,"3","135","Retrieval",60,1,45,"acoustic",2,FALSE
3691,"2","135","Retrieval",168,1,-67.5,"guitar",2,TRUE
3563,"4","135","Retrieval",182,1,135,"choir",4,TRUE
3515,"3","135","Retrieval",104,1,90,"acoustic",2,FALSE
4613,"1","135","Retrieval",39,1,22.5,"acoustic",4,FALSE
4085,"2","135","Retrieval",160,2,135,"choir",4,FALSE
3248,"3","135","Retrieval",179,2,-45,"guitar",3,TRUE
4736,"1","135","Retrieval",46,2,180,"guitar",2,FALSE
3408,"4","135","Retrieval",55,2,-157.5,"willow",3,FALSE
3531,"3","135","Retrieval",19,2,0,"choir",3,TRUE
3488,"4","135","Retrieval",120,2,-112.5,"willow",3,FALSE
3467,"1","135","Retrieval",44,2,22.5,"acoustic",2,FALSE
3872,"2","135","Retrieval",58,2,45,"acoustic",2,TRUE
3424,"4","135","Retrieval",96,2,67.5,"acoustic",2,FALSE
4048,"1","135","Retrieval",7,2,157.5,"guitar",2,FALSE
3387,"1","135","Retrieval",92,2,-135,"willow",1,TRUE
3989,"3","135","Retrieval",105,2,90,"acoustic",4,FALSE
3216,"4","135","Retrieval",159,2,112.5,"choir",1,FALSE
NA,NA,"135","Retrieval",170,2,-67.5,"guitar",2,NA
3509,"1","135","Retrieval",152,2,-90,"willow",2,FALSE
3221,"3","135","Retrieval",12,2,-22.5,"choir",4,FALSE
3755,"4","135","Retrieval",130,3,-90,"willow",1,FALSE
4389,"2","135","Retrieval",118,3,-112.5,"willow",2,TRUE
4299,"4","135","Retrieval",172,3,-67.5,"guitar",2,FALSE
3728,"1","135","Retrieval",23,3,22.5,"acoustic",3,FALSE
3371,"2","135","Retrieval",139,3,112.5,"choir",2,TRUE
3371,"4","135","Retrieval",94,3,-135,"willow",4,TRUE
3344,"4","135","Retrieval",75,3,-157.5,"willow",4,TRUE
4091,"2","135","Retrieval",181,3,135,"choir",3,FALSE
3360,"4","135","Retrieval",59,3,180,"guitar",4,TRUE
3051,"1","135","Retrieval",83,3,67.5,"acoustic",1,TRUE
3493,"4","135","Retrieval",47,3,45,"acoustic",1,FALSE
4576,"2","135","Retrieval",107,3,90,"acoustic",4,FALSE
3723,"4","135","Retrieval",15,3,157.5,"guitar",4,TRUE
3563,"4","135","Retrieval",11,3,-22.5,"choir",4,TRUE
4309,"2","135","Retrieval",183,3,-45,"guitar",2,TRUE
NA,NA,"135","Retrieval",38,3,0,"choir",4,NA
3797,"1","135","Retrieval",9,4,0,"acoustic",4,FALSE
3808,"4","135","Retrieval",178,4,-45,"willow",1,FALSE
3152,"2","135","Retrieval",73,4,-157.5,"guitar",4,FALSE
3269,"2","135","Retrieval",72,4,45,"choir",4,FALSE
3979,"4","135","Retrieval",113,4,112.5,"acoustic",3,FALSE
3685,"4","135","Retrieval",153,4,-67.5,"willow",1,FALSE
3275,"2","135","Retrieval",161,4,-90,"guitar",4,FALSE
3376,"4","135","Retrieval",190,4,135,"acoustic",3,FALSE
4149,"4","135","Retrieval",37,4,180,"willow",4,TRUE
3243,"4","135","Retrieval",115,4,-112.5,"guitar",4,TRUE
NA,NA,"135","Retrieval",62,4,22.5,"choir",2,NA
3211,"3","135","Retrieval",1,4,-22.5,"acoustic",4,FALSE
3120,"3","135","Retrieval",76,4,67.5,"choir",3,TRUE
3296,"1","135","Retrieval",18,4,157.5,"willow",1,TRUE
3541,"3","135","Retrieval",97,4,90,"choir",2,FALSE
3301,"3","135","Retrieval",93,4,-135,"guitar",2,FALSE
3557,"1","135","Retrieval",148,5,112.5,"acoustic",1,TRUE
5061,"4","135","Retrieval",63,5,22.5,"choir",4,TRUE
5989,"2","135","Retrieval",169,5,135,"acoustic",1,FALSE
3349,"1","135","Retrieval",5,5,-22.5,"acoustic",1,TRUE
3376,"3","135","Retrieval",20,5,0,"acoustic",2,FALSE
3371,"2","135","Retrieval",98,5,90,"choir",1,FALSE
3360,"3","135","Retrieval",88,5,67.5,"choir",3,TRUE
3536,"1","135","Retrieval",84,5,-135,"guitar",1,TRUE
3397,"3","135","Retrieval",22,5,157.5,"willow",2,FALSE
3467,"3","135","Retrieval",167,5,-45,"willow",1,FALSE
3712,"3","135","Retrieval",156,5,-67.5,"willow",2,FALSE
3301,"4","135","Retrieval",146,5,-112.5,"guitar",4,TRUE
3371,"2","135","Retrieval",69,5,45,"choir",1,FALSE
5275,"1","135","Retrieval",32,5,180,"willow",1,TRUE
3269,"2","135","Retrieval",67,5,-157.5,"guitar",1,FALSE
3317,"2","135","Retrieval",164,5,-90,"guitar",1,FALSE
NA,NA,"135","Retrieval",4,6,-22.5,"acoustic",1,NA
3483,"2","135","Retrieval",68,6,45,"choir",4,FALSE
3504,"3","135","Retrieval",52,6,22.5,"choir",1,FALSE
4469,"2","135","Retrieval",121,6,90,"choir",3,FALSE
4309,"2","135","Retrieval",175,6,135,"acoustic",1,FALSE
3456,"4","135","Retrieval",151,6,-90,"guitar",1,FALSE
4608,"3","135","Retrieval",77,6,-157.5,"guitar",2,FALSE
3216,"3","135","Retrieval",112,6,-112.5,"guitar",3,TRUE
4469,"2","135","Retrieval",133,6,112.5,"acoustic",4,FALSE
3696,"1","135","Retrieval",78,6,67.5,"choir",1,TRUE
5061,"4","135","Retrieval",157,6,-67.5,"willow",3,FALSE
3915,"3","135","Retrieval",27,6,157.5,"willow",3,TRUE
4005,"1","135","Retrieval",21,6,0,"acoustic",2,FALSE
3216,"1","135","Retrieval",48,6,180,"willow",2,FALSE
3691,"3","135","Retrieval",171,6,-45,"willow",3,TRUE
3296,"1","135","Retrieval",90,6,-135,"guitar",2,FALSE
3424,"3","135","Retrieval",191,7,135,"dar",3,TRUE
3845,"4","135","Retrieval",110,7,67.5,"orch",4,TRUE
3397,"3","135","Retrieval",2,7,-22.5,"dar",3,TRUE
4443,"3","135","Retrieval",136,7,112.5,"dar",4,FALSE
3771,"1","135","Retrieval",6,7,157.5,"ep",1,TRUE
3643,"4","135","Retrieval",74,7,22.5,"orch",1,FALSE
4923,"2","135","Retrieval",31,7,0,"dar",4,FALSE
3376,"1","135","Retrieval",109,7,-135,"synth",3,FALSE
3285,"2","135","Retrieval",129,7,-90,"synth",2,TRUE
3440,"1","135","Retrieval",26,7,180,"ep",1,TRUE
3477,"1","135","Retrieval",71,7,-157.5,"synth",2,FALSE
3280,"1","135","Retrieval",102,7,45,"orch",1,TRUE
4384,"4","135","Retrieval",141,7,90,"orch",3,FALSE
3659,"3","135","Retrieval",189,7,-45,"ep",2,FALSE
5643,"3","135","Retrieval",125,7,-112.5,"synth",3,TRUE
3477,"1","135","Retrieval",166,7,-67.5,"ep",3,FALSE
5381,"4","135","Retrieval",16,8,157.5,"ep",1,FALSE
3360,"3","135","Retrieval",131,8,-90,"synth",3,TRUE
3371,"1","135","Retrieval",137,8,67.5,"orch",3,FALSE
3509,"2","135","Retrieval",154,8,112.5,"dar",3,FALSE
3168,"1","135","Retrieval",81,8,22.5,"orch",1,TRUE
3147,"2","135","Retrieval",142,8,90,"orch",1,FALSE
5061,"4","135","Retrieval",95,8,-135,"synth",3,FALSE
3381,"1","135","Retrieval",70,8,-157.5,"synth",2,FALSE
3419,"1","135","Retrieval",177,8,-45,"ep",4,FALSE
3397,"4","135","Retrieval",25,8,180,"ep",4,TRUE
3280,"3","135","Retrieval",91,8,45,"orch",4,FALSE
3035,"1","135","Retrieval",29,8,-22.5,"dar",1,TRUE
3301,"4","135","Retrieval",34,8,0,"dar",2,FALSE
3317,"3","135","Retrieval",173,8,-67.5,"ep",3,TRUE
3285,"2","135","Retrieval",162,8,135,"dar",2,TRUE
3728,"4","135","Retrieval",127,8,-112.5,"synth",1,FALSE
4773,"2","135","Retrieval",147,9,112.5,"dar",2,TRUE
3301,"1","135","Retrieval",24,9,157.5,"ep",3,FALSE
3493,"3","135","Retrieval",41,9,180,"ep",3,TRUE
3563,"4","135","Retrieval",134,9,67.5,"orch",2,FALSE
3531,"1","135","Retrieval",57,9,22.5,"orch",2,FALSE
3157,"3","135","Retrieval",111,9,-112.5,"synth",4,FALSE
3259,"2","135","Retrieval",187,9,135,"dar",4,FALSE
4347,"3","135","Retrieval",89,9,-157.5,"synth",1,FALSE
3451,"3","135","Retrieval",100,9,-135,"synth",2,FALSE
3376,"1","135","Retrieval",40,9,0,"dar",4,FALSE
3397,"4","135","Retrieval",85,9,45,"orch",4,TRUE
3371,"4","135","Retrieval",180,9,-45,"ep",3,FALSE
4064,"2","135","Retrieval",176,9,-67.5,"ep",2,TRUE
4240,"4","135","Retrieval",128,9,-90,"synth",2,FALSE
3632,"1","135","Retrieval",14,9,-22.5,"dar",3,FALSE
3328,"4","135","Retrieval",143,9,90,"orch",4,TRUE
4128,"4","135","Retrieval",33,10,0,"orch",2,FALSE
3365,"3","135","Retrieval",116,10,90,"dar",4,FALSE
4085,"1","135","Retrieval",86,10,-157.5,"ep",3,FALSE
3243,"2","135","Retrieval",186,10,-45,"synth",3,FALSE
4768,"2","135","Retrieval",8,10,157.5,"synth",1,FALSE
3403,"2","135","Retrieval",106,10,-135,"ep",3,FALSE
3808,"4","135","Retrieval",144,10,-90,"ep",1,FALSE
4048,"3","135","Retrieval",145,10,112.5,"orch",4,FALSE
3803,"4","135","Retrieval",82,10,67.5,"dar",3,FALSE
3445,"2","135","Retrieval",45,10,22.5,"dar",3,FALSE
3467,"4","135","Retrieval",192,10,135,"orch",3,FALSE
3547,"3","135","Retrieval",135,10,-67.5,"synth",3,TRUE
3349,"1","135","Retrieval",80,10,45,"dar",4,FALSE
3317,"4","135","Retrieval",123,10,-112.5,"ep",2,FALSE
3360,"1","135","Retrieval",17,10,-22.5,"orch",1,TRUE
3301,"4","135","Retrieval",54,10,180,"synth",3,FALSE
4405,"1","135","Retrieval",140,11,-67.5,"synth",4,FALSE
3989,"2","135","Retrieval",35,11,157.5,"synth",1,FALSE
3125,"1","135","Retrieval",36,11,0,"orch",4,FALSE
3035,"4","135","Retrieval",132,11,-112.5,"ep",1,FALSE
3765,"2","135","Retrieval",165,11,112.5,"orch",4,FALSE
3435,"3","135","Retrieval",51,11,180,"synth",2,FALSE
3504,"3","135","Retrieval",30,11,-22.5,"orch",4,FALSE
3147,"1","135","Retrieval",163,11,-45,"synth",3,FALSE
3941,"2","135","Retrieval",122,11,90,"dar",2,TRUE
3040,"4","135","Retrieval",65,11,-157.5,"ep",4,TRUE
3397,"2","135","Retrieval",150,11,-90,"ep",3,FALSE
3376,"1","135","Retrieval",114,11,67.5,"dar",1,TRUE
4048,"2","135","Retrieval",64,11,45,"dar",1,FALSE
3365,"3","135","Retrieval",49,11,22.5,"dar",2,FALSE
3312,"4","135","Retrieval",99,11,-135,"ep",3,FALSE
3360,"4","135","Retrieval",174,11,135,"orch",4,TRUE
NA,NA,"135","Retrieval",126,12,90,"dar",2,NA
3429,"2","135","Retrieval",87,12,-157.5,"ep",1,FALSE
3312,"2","135","Retrieval",158,12,112.5,"orch",4,FALSE
3488,"3","135","Retrieval",56,12,45,"dar",4,FALSE
3323,"1","135","Retrieval",155,12,-67.5,"synth",4,FALSE
3856,"3","135","Retrieval",28,12,-22.5,"orch",2,FALSE
3355,"2","135","Retrieval",184,12,-45,"synth",4,FALSE
3125,"3","135","Retrieval",61,12,180,"synth",3,TRUE
4283,"3","135","Retrieval",42,12,0,"orch",3,TRUE
3867,"4","135","Retrieval",188,12,135,"orch",3,FALSE
4971,"1","135","Retrieval",101,12,-135,"ep",2,FALSE
3381,"3","135","Retrieval",103,12,67.5,"dar",1,FALSE
3541,"4","135","Retrieval",138,12,-90,"ep",3,FALSE
4496,"1","135","Retrieval",50,12,157.5,"synth",1,TRUE
4421,"4","135","Retrieval",117,12,-112.5,"ep",3,FALSE
4235,"1","135","Retrieval",43,12,22.5,"dar",4,FALSE
4288,"1","58","Retrieval",48,1,-112.5,"willow",4,FALSE
4773,"4","58","Retrieval",93,1,-67.5,"guitar",3,FALSE
5093,"3","58","Retrieval",69,1,112.5,"choir",4,FALSE
3232,"1","58","Retrieval",169,1,-157.5,"acoustic",1,TRUE
4848,"4","58","Retrieval",98,1,157.5,"choir",2,FALSE
3456,"3","58","Retrieval",9,1,67.5,"acoustic",4,FALSE
3973,"3","58","Retrieval",112,1,-45,"guitar",4,FALSE
4048,"3","58","Retrieval",27,1,-135,"willow",1,FALSE
4672,"1","58","Retrieval",168,1,0,"guitar",4,FALSE
3547,"4","58","Retrieval",75,1,-90,"willow",2,FALSE
4960,"3","58","Retrieval",164,1,-22.5,"guitar",1,FALSE
4571,"3","58","Retrieval",167,1,22.5,"willow",2,FALSE
4048,"1","58","Retrieval",139,1,180,"choir",4,FALSE
3611,"4","58","Retrieval",23,1,90,"acoustic",3,FALSE
3963,"4","58","Retrieval",76,1,135,"choir",4,TRUE
3584,"3","58","Retrieval",1,1,45,"acoustic",3,TRUE
NA,NA,"58","Retrieval",115,2,-45,"guitar",1,NA
3125,"2","58","Retrieval",18,2,-135,"willow",2,TRUE
3387,"2","58","Retrieval",171,2,22.5,"willow",2,TRUE
3451,"4","58","Retrieval",88,2,135,"choir",4,TRUE
3419,"1","58","Retrieval",151,2,-22.5,"guitar",1,TRUE
3323,"4","58","Retrieval",68,2,112.5,"choir",1,FALSE
3323,"4","58","Retrieval",5,2,45,"acoustic",2,FALSE
3424,"2","58","Retrieval",175,2,-157.5,"acoustic",4,FALSE
3877,"2","58","Retrieval",159,2,180,"choir",1,FALSE
4091,"1","58","Retrieval",44,2,90,"acoustic",3,FALSE
3387,"4","58","Retrieval",121,2,157.5,"choir",3,FALSE
3611,"3","58","Retrieval",66,2,-90,"willow",4,FALSE
3381,"1","58","Retrieval",37,2,-112.5,"willow",3,FALSE
3435,"1","58","Retrieval",84,2,-67.5,"guitar",1,TRUE
3328,"1","58","Retrieval",172,2,0,"guitar",1,TRUE
3851,"1","58","Retrieval",20,2,67.5,"acoustic",1,TRUE
3541,"2","58","Retrieval",21,3,67.5,"acoustic",2,TRUE
4635,"2","58","Retrieval",161,3,-22.5,"guitar",4,FALSE
4064,"1","58","Retrieval",72,3,112.5,"choir",1,TRUE
3947,"1","58","Retrieval",22,3,-135,"willow",4,FALSE
3381,"3","58","Retrieval",190,3,-157.5,"acoustic",3,TRUE
3525,"3","58","Retrieval",170,3,0,"guitar",2,FALSE
3509,"2","58","Retrieval",90,3,-67.5,"guitar",2,TRUE
4165,"1","58","Retrieval",4,3,45,"acoustic",1,TRUE
4213,"3","58","Retrieval",32,3,-112.5,"willow",1,FALSE
4336,"4","58","Retrieval",178,3,22.5,"willow",2,FALSE
5221,"2","58","Retrieval",97,3,157.5,"choir",2,TRUE
4891,"2","58","Retrieval",55,3,-90,"willow",2,TRUE
4405,"2","58","Retrieval",124,3,180,"choir",2,TRUE
4661,"2","58","Retrieval",146,3,-45,"guitar",3,FALSE
3328,"1","58","Retrieval",39,3,90,"acoustic",2,FALSE
3408,"2","58","Retrieval",78,3,135,"choir",2,TRUE
3419,"2","58","Retrieval",133,4,180,"acoustic",2,TRUE
3307,"4","58","Retrieval",118,4,-45,"willow",4,TRUE
3424,"4","58","Retrieval",10,4,45,"choir",1,FALSE
3472,"1","58","Retrieval",58,4,112.5,"acoustic",2,FALSE
4651,"2","58","Retrieval",153,4,0,"willow",2,TRUE
4235,"2","58","Retrieval",179,4,22.5,"guitar",4,FALSE
3317,"2","58","Retrieval",59,4,-112.5,"guitar",1,FALSE
4384,"4","58","Retrieval",108,4,-67.5,"willow",3,FALSE
4117,"3","58","Retrieval",15,4,-135,"guitar",3,TRUE
4683,"3","58","Retrieval",105,4,157.5,"acoustic",3,TRUE
4064,"4","58","Retrieval",160,4,-157.5,"choir",1,FALSE
3317,"3","58","Retrieval",13,4,67.5,"choir",3,TRUE
3349,"2","58","Retrieval",77,4,-90,"guitar",3,FALSE
3312,"4","58","Retrieval",152,4,-22.5,"willow",1,FALSE
3371,"4","58","Retrieval",79,4,135,"acoustic",4,TRUE
5173,"2","58","Retrieval",52,4,90,"choir",1,FALSE
4091,"4","58","Retrieval",47,5,112.5,"acoustic",2,FALSE
4619,"4","58","Retrieval",19,5,67.5,"choir",4,TRUE
3957,"1","58","Retrieval",3,5,-135,"guitar",3,FALSE
3317,"3","58","Retrieval",92,5,-67.5,"willow",3,TRUE
3515,"1","58","Retrieval",130,5,-22.5,"willow",2,FALSE
3381,"4","58","Retrieval",73,5,-90,"guitar",4,TRUE
3339,"2","58","Retrieval",183,5,22.5,"guitar",4,FALSE
5312,"3","58","Retrieval",148,5,180,"acoustic",2,FALSE
3371,"1","58","Retrieval",53,5,-112.5,"guitar",2,FALSE
3712,"4","58","Retrieval",157,5,0,"willow",3,FALSE
4053,"2","58","Retrieval",181,5,-157.5,"choir",2,TRUE
3227,"2","58","Retrieval",63,5,90,"choir",2,TRUE
3931,"4","58","Retrieval",12,5,45,"choir",4,TRUE
3259,"3","58","Retrieval",119,5,-45,"willow",2,FALSE
3461,"1","58","Retrieval",96,5,135,"acoustic",2,FALSE
3045,"3","58","Retrieval",107,5,157.5,"acoustic",4,FALSE
4464,"1","58","Retrieval",46,6,-112.5,"guitar",1,TRUE
3360,"4","58","Retrieval",38,6,67.5,"choir",1,FALSE
4763,"2","58","Retrieval",120,6,-45,"willow",2,TRUE
4747,"2","58","Retrieval",11,6,45,"choir",2,TRUE
3243,"2","58","Retrieval",94,6,-67.5,"willow",3,FALSE
3333,"3","58","Retrieval",7,6,-135,"guitar",2,FALSE
3269,"1","58","Retrieval",113,6,180,"acoustic",3,FALSE
3387,"4","58","Retrieval",67,6,-90,"guitar",1,FALSE
3701,"3","58","Retrieval",156,6,0,"willow",1,FALSE
4587,"4","58","Retrieval",104,6,157.5,"acoustic",1,FALSE
3301,"2","58","Retrieval",60,6,112.5,"acoustic",2,TRUE
3253,"1","58","Retrieval",182,6,-157.5,"choir",4,FALSE
3456,"4","58","Retrieval",149,6,-22.5,"willow",2,FALSE
3269,"1","58","Retrieval",185,6,22.5,"guitar",1,TRUE
5147,"4","58","Retrieval",62,6,90,"choir",4,TRUE
3136,"3","58","Retrieval",83,6,135,"acoustic",2,FALSE
3605,"3","58","Retrieval",166,7,0,"ep",1,FALSE
3835,"4","58","Retrieval",64,7,112.5,"dar",3,FALSE
4000,"3","58","Retrieval",122,7,157.5,"dar",2,FALSE
3723,"2","58","Retrieval",82,7,135,"dar",2,TRUE
3824,"1","58","Retrieval",89,7,-90,"synth",1,TRUE
4357,"2","58","Retrieval",163,7,22.5,"synth",2,TRUE
3408,"3","58","Retrieval",117,7,-45,"ep",3,TRUE
3360,"1","58","Retrieval",61,7,-112.5,"synth",4,FALSE
